image_path,pitch,yaw
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_290.jpg,-0.188641872862201,-0.18450813832716337
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_291.jpg,-0.20622053800035692,-0.19227457714047103
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_292.jpg,-0.22849875189167546,-0.11278560996477686
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_293.jpg,-0.2225204769594299,-0.1800380292216617
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_294.jpg,-0.21133502247755961,-0.17867814083786576
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_295.jpg,-0.16788695368020573,-0.2094201435681269
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_296.jpg,-0.1842620305339184,-0.21746097660809696
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_297.jpg,-0.19995641354434443,-0.16247028649276074
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_298.jpg,-0.21586666509220234,-0.17238401722287747
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_299.jpg,-0.19760988666913376,-0.2084890252624693
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_3.jpg,-0.1735769941111042,-0.18725690161370018
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_30.jpg,-0.18543190800135298,-0.17258071798465405
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_300.jpg,-0.22742483818795506,-0.08815790303204094
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_301.jpg,-0.14247247205091007,-0.22546601381044565
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_302.jpg,-0.16951516987660317,-0.22323288252182807
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_303.jpg,-0.17474135827845821,-0.22804686358055626
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_304.jpg,-0.1827257688617277,-0.2254900866543058
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_305.jpg,-0.19326135391904448,-0.20212360378899263
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_306.jpg,-0.1873982637467474,-0.26126051197390515
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_307.jpg,-0.17647844244518865,-0.21318579967916212
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_308.jpg,-0.1915534014831099,-0.21987576628677666
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_309.jpg,-0.1410513568987538,-0.34326873726896917
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_31.jpg,-0.16575171263204375,-0.1935147816275425
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_310.jpg,-0.17890587314087814,-0.1998843952619271
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_311.jpg,-0.1539202639286223,-0.30258449726567216
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_312.jpg,-0.17262183239470594,-0.24312663512912777
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_313.jpg,-0.18507204674763644,-0.1991611689548572
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_314.jpg,-0.20204429832844883,-0.3303512106205435
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_315.jpg,-0.1542596969492039,-0.45312413648604644
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_316.jpg,-0.17330474709310303,-0.16188374993866608
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_317.jpg,-0.1744011016213746,-0.20113505125157982
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_318.jpg,-0.16511993897805416,-0.16675991496000023
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_319.jpg,-0.16943209934721842,-0.2160745084946916
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_32.jpg,-0.174208399794812,-0.2847774441850087
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_320.jpg,-0.2291422804261865,-0.2367811467036149
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_321.jpg,-0.15439016583130155,-0.16448023764620054
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_322.jpg,-0.16383663646314736,-0.18859084066281437
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_323.jpg,-0.18885509172574919,-0.17417602379572192
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_324.jpg,-0.18260502475120072,-0.18689078489085326
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_325.jpg,-0.16151546267516026,-0.2421090975167145
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_33.jpg,-0.13690861530265078,-0.32079720484555313
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_34.jpg,-0.1765461739874381,-0.2814056277168395
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_36.jpg,-0.18212105048469326,-0.24427455938349635
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_37.jpg,-0.1556555511345089,-0.2591421619879295
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_38.jpg,-0.12448693687951541,-0.17705898146522253
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_39.jpg,-0.07621163800053324,-0.3114684773276721
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_4.jpg,-0.19048280736670564,-0.21534680663131417
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_40.jpg,-0.1467764113831307,-0.1352573982336918
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_41.jpg,-0.11565327436429351,-0.17028497984614713
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_42.jpg,-0.1278690095023044,-0.17453624380305977
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_43.jpg,-0.12993891478013705,-0.23755655981113197
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_44.jpg,-0.09851041242742224,-0.1771139569328294
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_45.jpg,-0.11887350820943013,-0.18782057166826707
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_46.jpg,-0.0986236860673488,-0.1881349429671771
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_47.jpg,-0.11810557493954063,-0.17111514708665906
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_48.jpg,-0.13236484131691037,-0.16488990316599245
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_49.jpg,-0.11633094348054085,-0.147895522743348
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_5.jpg,-0.16510204769429265,-0.215728004616669
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_50.jpg,-0.13807783142269756,-0.12386295640984418
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_51.jpg,-0.12274961795335623,-0.16489513029492148
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_52.jpg,-0.11025314053245566,-0.22305085402871538
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_53.jpg,-0.12901530830043395,-0.13992396665867113
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_54.jpg,-0.10037175479992409,-0.16773208229903977
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_55.jpg,-0.09030242550717306,-0.26189590788912825
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_56.jpg,-0.0912652864585567,-0.18669989496864378
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_57.jpg,-0.12993894408209888,-0.14858911129615412
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_58.jpg,-0.11339154312484116,-0.13508595744265098
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_59.jpg,-0.11554717812056131,-0.13869762510857817
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_6.jpg,-0.18710200231109186,-0.1527189867011966
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_60.jpg,-0.13197454169253056,-0.1301399575819731
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_61.jpg,-0.15162594436255494,-0.1425394449669458
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_62.jpg,-0.10681909315108455,-0.12985323488436112
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_63.jpg,-0.13510316333091574,-0.1490775643414926
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_64.jpg,-0.1088200838410387,-0.11504410436899587
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_65.jpg,-0.12071455906541709,-0.14927886925259815
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_66.jpg,-0.1113553549035226,-0.14726468366295584
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_67.jpg,-0.12591861810885022,-0.1340494252880103
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_68.jpg,-0.12448439872160523,-0.12555383966581424
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_69.jpg,-0.11473568204010978,-0.14506481098935017
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_7.jpg,-0.17316767402968244,-0.13586701766181794
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_70.jpg,-0.08941101759339247,-0.1056627339238578
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_71.jpg,-0.05505892999965428,-0.10894546890281491
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_72.jpg,-0.029394033382625116,-0.08623173160644607
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_73.jpg,0.012780596278240988,-0.08065342446657263
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_74.jpg,0.010765784776214003,-0.03944197409099628
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_75.jpg,-0.016704540218098016,-0.10715366932012323
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_76.jpg,-0.03275009082916801,-0.0481896524347917
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_77.jpg,-0.04946050324385625,-0.11166515486594669
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_78.jpg,-0.029999663279373482,-0.11899999349190996
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_79.jpg,0.0017222149034277713,-0.08103134803783603
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_8.jpg,-0.16580334518419335,-0.22521338510344052
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_80.jpg,-0.06699075899582946,-0.040645010333665
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_81.jpg,-0.01015286278437519,-0.10735968861893207
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_82.jpg,0.02300054955030639,-0.07964792919189613
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_83.jpg,0.05257796502139378,-0.0645445352757872
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_84.jpg,0.05257988939194182,-0.06183306931521237
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_85.jpg,0.04953493814290065,-0.07821673830201496
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_87.jpg,0.029316554544280123,-0.2930239494001876
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_88.jpg,0.06178710392798714,-0.14412256857934624
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_89.jpg,0.12864900887988023,-0.08804384536458518
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_9.jpg,-0.19101318269439477,-0.17927960234049303
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_90.jpg,-0.026326942430592498,-0.08822518474042092
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_91.jpg,-0.0051857438745703055,-0.12203584162167658
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_92.jpg,0.006384196567178588,-0.14000931762679591
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_93.jpg,0.023156049723978042,-0.14474579794089976
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_94.jpg,0.08158705492984021,-0.12880112675879482
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_95.jpg,0.053904431781964954,-0.15800811147842161
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_96.jpg,0.009552642696047586,-0.1712474494309872
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_97.jpg,-0.0024047298569935156,-0.2182999178253134
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_98.jpg,0.005980688551041817,-0.18924143923493417
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\DL\ProcessedFrames\frame_99.jpg,-0.023107460693795715,-0.12008966922315095
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_0.jpg,-0.1617365666220763,-0.2402982805681786
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_1.jpg,-0.17442231782351253,-0.09431717416282621
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_10.jpg,-0.2190990931859385,-0.1507444513366323
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_100.jpg,-0.02090073709286445,-0.29894415323767715
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_101.jpg,0.10734177682197994,-0.17970075441759
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_102.jpg,0.04810887453687765,-0.25680658381641125
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_103.jpg,0.25979364467395116,-0.08746273519114724
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_11.jpg,-0.1981164241076356,-0.09134011864073321
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_118.jpg,0.1823423288171153,-0.1331969778774727
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_119.jpg,0.23564479807454405,-0.19889106895209427
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_12.jpg,-0.18118805777143385,-0.09692281076472255
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_120.jpg,0.1373070936811686,-0.2887337399389187
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_121.jpg,0.19917825012401977,-0.16070506941629759
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_123.jpg,0.2759386021762067,-0.24345835757520706
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_13.jpg,-0.22857310201740622,-0.13934965907804045
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_130.jpg,0.0794711109254501,-0.29587342089005475
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_14.jpg,-0.17683872944159001,-0.12185303791357616
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_140.jpg,0.050997354379959156,-0.29190057533059816
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_15.jpg,-0.20471150500815788,-0.10859642900646929
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_150.jpg,0.008237242653207662,-0.304677949933825
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_16.jpg,-0.1678330469330783,-0.37321828962746695
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_160.jpg,-0.03150511085523409,-0.29804880916974513
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_17.jpg,-0.16058857627682488,-0.39305582852960125
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_170.jpg,-0.11961417018456388,-0.30683796461034163
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_18.jpg,-0.24538578449781212,-0.21243502684069815
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_180.jpg,-0.10327637537737107,-0.34232480857139747
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_19.jpg,-0.18277966572578366,-0.2675859279648421
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_2.jpg,-0.1742736782263481,-0.09559326752178174
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_20.jpg,-0.16128161875553243,-0.24592092700422902
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_21.jpg,-0.11418622176491612,-0.360107690307491
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_22.jpg,-0.18720050568260474,-0.10717345263665401
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_229.jpg,0.11566127999610892,-0.18747346919721114
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_23.jpg,-0.18666873808962758,-0.3861052702624462
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_234.jpg,0.14453898424242917,-0.20495986130866195
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_235.jpg,0.044701810545944576,-0.1623652158325793
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_237.jpg,0.18702582960555666,-0.15890956769625253
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_238.jpg,0.027463867862058938,-0.1190046799629621
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_239.jpg,0.0859298913158121,-0.22523107197653414
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_24.jpg,-0.2091493492204121,-0.1202453075611308
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_241.jpg,0.07634391042252664,-0.25067568157146913
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_242.jpg,0.12162115229070702,-0.27772581124913326
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_243.jpg,0.11916268735617543,-0.26934819801919174
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_244.jpg,0.18537689835252613,-0.18375510596866004
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_245.jpg,0.15345185795067964,-0.15119736580973547
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_246.jpg,0.09856032781141959,-0.15292182259582554
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_247.jpg,0.14285112875981115,-0.07636456918220419
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_248.jpg,0.0983618512968321,-0.17042518590882538
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_249.jpg,0.1524385035496449,-0.13761161298390862
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_25.jpg,-0.21296115286575656,-0.0992436577643022
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_250.jpg,0.051202141809369564,-0.21699290720649866
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_251.jpg,0.08286755401029697,-0.14749660500115194
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_252.jpg,0.09468087772435951,-0.12385236931134819
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_253.jpg,0.09981085475741541,-0.11791819678357414
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_254.jpg,0.12726786984849192,-0.05951519536962695
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_255.jpg,0.13067078568125437,-0.10665732067128371
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_256.jpg,0.18178494790498356,-0.1104145139696305
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_257.jpg,0.0048250554074717854,-0.3592670502130895
C:\Users\Lenovo\Downloads\GazeTrack\014_man_30_Teacher_african_normal_177\EM\ProcessedFrames\frame_258.jpg,0.03905640508262895,-0.2968114492298516
